Transaction ID,Order ID,Customer ID,Product Name,Sub-Category,Category,Discount,Order Date,Order Day,Order Month,Order Weekday,Order Year,Quantity,Segment,State,Profit CLP,Sales CLP
11515-118339-4137,118339,11515,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Binders,Office Supplies,0,2014-03-17,17,3,Monday,2014,10,Consumer,Minnesota,19545,41585
17365-127488-2928,127488,17365,Avery File Folder Labels,Labels,Office Supplies,0.2,2014-09-22,22,9,Monday,2014,2,Consumer,Florida,1301,3588
21520-142587-5707,142587,21520,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Tables,Furniture,0.4,2014-10-21,21,10,Tuesday,2014,3,Consumer,Ohio,-95690,318968
11170-151799-23422,151799,11170,Bretford Rectangular Conference Table Tops,Tables,Furniture,0.3,2017-12-14,14,12,Thursday,2017,2,Home Office,Massachusetts,-41008,410076
21760-102127-27124,102127,21760,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",Accessories,Technology,0,2016-06-26,26,6,Sunday,2016,4,Corporate,New York,7630,108994
20275-107874-6795,107874,20275,Howard Miller Distant Time Traveler Alarm Clock,Furnishings,Furniture,0,2017-11-21,21,11,Tuesday,2017,1,Consumer,New York,8755,21353
10795-123015-15576,123015,10795,Round Ring Binders,Binders,Office Supplies,0.2,2016-12-26,26,12,Monday,2016,3,Corporate,New York,1312,3888
19600-157322-10532,157322,19600,Adjustable Depth Letter/Legal Cart,Storage,Office Supplies,0.2,2015-07-02,2,7,Thursday,2015,3,Consumer,Illinois,38154,339149
21055-145982-10134,145982,21055,PureGear Roll-On Screen Protector,Phones,Technology,0,2016-08-27,27,8,Saturday,2016,3,Consumer,Massachusetts,22417,46702
21205-119284-26260,119284,21205,"Hot File 7-Pocket, Floor Stand",Storage,Office Supplies,0.2,2017-06-15,15,6,Thursday,2017,1,Corporate,Tennessee,13898,111187
21925-143336-67,143336,21925,Newell 341,Art,Office Supplies,0,2014-08-27,27,8,Wednesday,2014,2,Consumer,California,1933,6666
12835-139199-4575,139199,12835,Xerox 1946,Paper,Office Supplies,0,2017-12-09,9,12,Saturday,2017,2,Corporate,Michigan,4844,10093
12160-113453-18668,113453,12160,Acco Perma 2700 Stacking Storage Drawers,Storage,Office Supplies,0.2,2017-10-21,21,10,Saturday,2017,3,Consumer,Pennsylvania,-3474,55584
13030-113271-27723,113271,13030,Prang Drawing Pencil Set,Art,Office Supplies,0,2014-07-09,9,7,Wednesday,2014,2,Home Office,California,1732,4330
21895-121741-16305,121741,21895,Tennsco Single-Tier Lockers,Storage,Office Supplies,0,2017-12-26,26,12,Tuesday,2017,2,Corporate,Nebraska,29230,584592
12565-127936-13246,127936,12565,SANFORD Major Accent Highlighters,Art,Office Supplies,0,2014-09-02,2,9,Tuesday,2014,3,Consumer,New York,6285,16541
19690-110905-5983,110905,19690,Logitech G105 Gaming Keyboard,Accessories,Technology,0,2017-09-10,10,9,Sunday,2017,5,Consumer,Missouri,41611,231172
21295-140816-11727,140816,21295,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,Accessories,Technology,0.2,2014-12-20,20,12,Saturday,2014,7,Consumer,Colorado,69767,348836
13030-131954-2317,131954,13030,Logitech Illuminated - Keyboard,Accessories,Technology,0,2017-01-21,21,1,Saturday,2017,3,Home Office,Washington,67273,140152
19465-115917-2047,115917,19465,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Binders,Office Supplies,0.2,2016-05-20,20,5,Friday,2016,4,Home Office,California,3904,12011
15145-100461-20635,100461,15145,Plastic Binding Combs,Binders,Office Supplies,0,2016-01-08,8,1,Friday,2016,7,Corporate,Wisconsin,38816,82586
11740-154200-12671,154200,11740,"BOSTON Ranger #55 Pencil Sharpener, Black",Art,Office Supplies,0,2015-06-18,18,6,Thursday,2015,2,Consumer,California,11739,40479
14725-107503-2673,107503,14725,"Linden 10"" Round Wall Clock, Black",Furnishings,Furniture,0.2,2017-01-01,1,1,Sunday,2017,4,Consumer,Ohio,6664,38078
10825-160745-2067,160745,10825,First Data FD10 PIN Pad,Accessories,Technology,0,2016-12-11,11,12,Sunday,2016,4,Corporate,Washington,24608,246085
10660-122021-14816,122021,10660,Global Italian Leather Office Chair,Chairs,Furniture,0.3,2014-10-15,15,10,Wednesday,2014,2,Consumer,Ohio,-6120,142801
13090-134334-23693,134334,13090,Economy #2 Pencils,Art,Office Supplies,0,2016-02-14,14,2,Sunday,2016,3,Consumer,Maryland,1616,6214
15865-107685-23265,107685,15865,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Furnishings,Furniture,0,2015-11-30,30,11,Monday,2015,4,Consumer,Nevada,22697,63048
18295-132423-4899,132423,18295,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",Art,Office Supplies,0.2,2016-04-15,15,4,Friday,2016,7,Corporate,Texas,4564,26079
20440-166135-4520,166135,20440,"Trav-L-File Heavy-Duty Shuttle II, Black",Storage,Office Supplies,0.2,2015-10-01,1,10,Thursday,2015,4,Corporate,Colorado,13572,108576
11320-158071-16058,158071,11320,Avery 512,Labels,Office Supplies,0,2017-06-10,10,6,Saturday,2017,4,Consumer,Washington,4231,9002
11770-145338-25924,145338,11770,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Art,Office Supplies,0.2,2017-01-29,29,1,Sunday,2017,2,Consumer,Pennsylvania,371,3713
18820-140186-17229,140186,18820,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Appliances,Office Supplies,0,2017-09-29,29,9,Friday,2017,2,Consumer,California,19810,76193
18385-155705-1407,155705,18385,Hon Multipurpose Stacking Arm Chairs,Chairs,Furniture,0,2017-08-21,21,8,Monday,2017,4,Consumer,Mississippi,175424,674709
11845-131828-9528,131828,11845,"Global Leather and Oak Executive Chair, Black",Chairs,Furniture,0.2,2017-02-11,11,2,Saturday,2017,4,Corporate,Washington,84380,750042
10915-128412-6759,128412,10915,Harmony HEPA Quiet Air Purifiers,Appliances,Office Supplies,0,2016-12-10,10,12,Saturday,2016,3,Consumer,Washington,9567,27334
17560-124478-15275,124478,17560,Motorola Droid Maxx,Phones,Technology,0,2014-08-08,8,8,Friday,2014,2,Home Office,Michigan,65411,233609
13210-157812-1721,157812,13210,Carina Double Wide Media Storage Towers in Natural & Black,Storage,Office Supplies,0.2,2015-03-22,22,3,Sunday,2015,2,Consumer,Texas,-20180,100901
11905-119214-6219,119214,11905,Avery 500,Labels,Office Supplies,0,2015-01-23,23,1,Friday,2015,2,Home Office,Montana,5351,11385
10090-104311-23780,104311,10090,Sterilite Show Offs Storage Containers,Storage,Office Supplies,0.2,2016-05-02,2,5,Monday,2016,3,Consumer,Texas,-2467,9868
15280-109197-5716,109197,15280,Ibico Hi-Tech Manual Binding System,Binders,Office Supplies,0.2,2015-12-31,31,12,Thursday,2015,2,Consumer,Montana,118755,380018
20215-113355-9812,113355,20215,DMI Arturo Collection Mission-style Design Wood Chair,Chairs,Furniture,0.3,2017-12-01,1,12,Friday,2017,3,Consumer,Texas,-14109,246909
15220-158946-6238,158946,15220,BIC Liqua Brite Liner,Art,Office Supplies,0.2,2017-11-18,18,11,Saturday,2017,7,Corporate,Ohio,6053,30265
10675-108987-1303,108987,10675,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Accessories,Technology,0.2,2016-09-08,8,9,Thursday,2016,2,Consumer,Texas,561,44844
11005-105452-28706,105452,11005,"Eldon Image Series Desk Accessories, Ebony",Furnishings,Furniture,0.6,2016-07-28,28,7,Thursday,2016,5,Home Office,Texas,-7694,19235
12940-104871-21136,104871,12940,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Chairs,Furniture,0.3,2015-03-30,30,3,Monday,2015,4,Home Office,Illinois,-85681,285602
11080-140676-6395,140676,11080,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Paper,Office Supplies,0,2017-09-12,12,9,Tuesday,2017,5,Consumer,Maryland,15536,31072
16975-125969-401,125969,16975,"Global Task Chair, Black",Chairs,Furniture,0.2,2016-11-06,6,11,Sunday,2016,2,Home Office,California,-7134,63409
14965-109407-13930,109407,14965,XtraLife ClearVue Slant-D Ring Binders by Cardinal,Binders,Office Supplies,0,2016-01-24,24,1,Sunday,2016,4,Corporate,Mississippi,12211,24422
14605-155075-13586,155075,14605,GBC DocuBind 300 Electric Binding Machine,Binders,Office Supplies,0.7,2017-12-02,2,12,Saturday,2017,4,Consumer,Pennsylvania,-360454,491528
11290-142895-17355,142895,11290,Avery 494,Labels,Office Supplies,0.2,2016-07-21,21,7,Thursday,2016,3,Consumer,North Carolina,1585,4878
14260-127460-9337,127460,14260,"Fellowes Mobile File Cart, Black",Storage,Office Supplies,0.2,2017-07-10,10,7,Monday,2017,6,Home Office,Illinois,20338,232429
12565-106530-5033,106530,12565,SanDisk Cruzer 64 GB USB Flash Drive,Accessories,Technology,0.2,2016-05-08,8,5,Sunday,2016,2,Consumer,Ohio,5657,45255
16690-163223-23042,163223,16690,Samsung Galaxy S4 Active,Phones,Technology,0,2014-03-21,21,3,Friday,2014,7,Corporate,Virginia,708648,2725570
17800-139094-5373,139094,17800,Hon 2111 Invitation Series Straight Table,Tables,Furniture,0.3,2015-11-22,22,11,Sunday,2015,2,Home Office,Texas,-25327,161172
20665-111388-27782,111388,20665,"Global Leather Task Chair, Black",Chairs,Furniture,0.2,2017-09-02,2,9,Saturday,2017,3,Home Office,Washington,-2102,168191
15340-100328-9276,100328,15340,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Binders,Office Supplies,0.2,2014-01-28,28,1,Tuesday,2014,1,Consumer,New York,1032,3059
12610-157707-24228,157707,12610,"Global Manager's Adjustable Task Chair, Storm",Chairs,Furniture,0.2,2016-10-10,10,10,Monday,2016,1,Corporate,Colorado,10582,94061
18595-100335-10182,100335,18595,Easy-staple paper,Paper,Office Supplies,0.2,2017-09-07,7,9,Thursday,2017,9,Home Office,Illinois,20610,56855
12205-113929-8771,113929,12205,Boston 16750 Black Compact Battery Pencil Sharpener,Art,Office Supplies,0,2014-06-16,16,6,Monday,2014,4,Consumer,New York,8177,27256
12220-166891-19362,166891,12220,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Chairs,Furniture,0.1,2014-10-04,4,10,Saturday,2014,5,Consumer,New York,-5100,459003
14275-104640-9720,104640,14275,Fellowes PB300 Plastic Comb Binding Machine,Binders,Office Supplies,0.2,2017-11-10,10,11,Friday,2017,3,Corporate,New York,244739,725153
10120-107958-23398,107958,10120,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Paper,Office Supplies,0.2,2017-07-02,2,7,Sunday,2017,5,Home Office,Texas,46285,127684
14860-129189-24396,129189,14860,Acco Economy Flexible Poly Round Ring Binder,Binders,Office Supplies,0.8,2014-07-21,21,7,Monday,2014,1,Corporate,Texas,-1423,813
21205-119284-26267,119284,21205,Xerox 1955,Paper,Office Supplies,0.2,2017-06-15,15,6,Thursday,2017,5,Corporate,Tennessee,23123,71147
13270-163804-19462,163804,13270,Eldon 500 Class Desk Accessories,Furnishings,Furniture,0,2016-12-02,2,12,Friday,2016,6,Home Office,Rhode Island,18611,56397
20995-114468-9314,114468,20995,Staples,Fasteners,Office Supplies,0.2,2015-08-23,23,8,Sunday,2015,8,Consumer,Illinois,1757,9370
14800-143252-26896,143252,14800,Tensor Track Tree Floor Lamp,Furnishings,Furniture,0,2017-12-18,18,12,Monday,2017,5,Corporate,Wisconsin,17902,77836
21550-112956-10859,112956,21550,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Furnishings,Furniture,0,2017-08-21,21,8,Monday,2017,2,Home Office,Maryland,6662,19593
18505-153045-27344,153045,18505,Wilson Electronics DB Pro Signal Booster,Phones,Technology,0.4,2017-01-19,19,1,Thursday,2017,2,Consumer,Pennsylvania,-72486,334551
10705-145387-12722,145387,10705,Eldon Wave Desk Accessories,Furnishings,Furniture,0,2014-10-31,31,10,Friday,2014,3,Consumer,Rhode Island,6055,13761
16345-113579-7626,113579,16345,White GlueTop Scratch Pads,Paper,Office Supplies,0,2014-12-13,13,12,Saturday,2014,6,Consumer,California,32326,70274
14995-153969-9580,153969,14995,Xerox 1971,Paper,Office Supplies,0,2014-09-21,21,9,Sunday,2014,9,Consumer,California,13499,29997
13015-160766-15455,160766,13015,Xerox 198,Paper,Office Supplies,0,2014-09-14,14,9,Sunday,2014,9,Consumer,New York,16405,34904
19600-109386-21121,109386,19600,Newell 314,Art,Office Supplies,0,2015-11-08,8,11,Sunday,2015,5,Consumer,Virginia,5432,21727
18490-148166-6637,148166,18490,Newell 33,Art,Office Supplies,0.2,2017-10-21,21,10,Saturday,2017,4,Home Office,Florida,1564,13905
14815-111689-2736,111689,14815,Lock-Up Easel 'Spel-Binder',Binders,Office Supplies,0.2,2017-11-30,30,11,Thursday,2017,3,Home Office,New York,17996,53323
13435-169299-23572,169299,13435,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Art,Office Supplies,0.2,2015-08-24,24,8,Monday,2015,3,Consumer,Oregon,557,5570
21370-143112-19071,143112,21370,Samsung HM1900 Bluetooth Headset,Phones,Technology,0,2017-10-05,5,10,Thursday,2017,4,Corporate,New York,34187,68374
17410-125794-29891,125794,17410,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Accessories,Technology,0,2016-09-29,29,9,Thursday,2016,1,Consumer,California,11853,28222
20650-124919-499,124919,20650,Xerox 1883,Paper,Office Supplies,0,2015-05-31,31,5,Sunday,2015,4,Corporate,California,37800,82174
15310-119578-9330,119578,15310,Premier Electric Letter Opener,Supplies,Office Supplies,0,2017-12-22,22,12,Friday,2017,6,Corporate,Rhode Island,27068,541356
18850-148782-18738,148782,18850,"Logitech B530 USB Headset - headset - Full size, Binaural",Phones,Technology,0.2,2014-11-02,2,11,Sunday,2014,3,Consumer,Texas,6049,69134
15475-132577-18146,132577,15475,Newell 348,Art,Office Supplies,0.2,2016-11-22,22,11,Tuesday,2016,9,Consumer,Texas,2069,18391
19180-142867-10229,142867,19180,Xerox 1900,Paper,Office Supplies,0.2,2017-03-17,17,3,Friday,2017,3,Home Office,Texas,2500,7999
20470-140375-24859,140375,20470,GBC Plastic Binding Combs,Binders,Office Supplies,0,2015-10-02,2,10,Friday,2015,1,Consumer,Maryland,2816,5747
10465-115546-12605,115546,10465,Google Nexus 5,Phones,Technology,0,2017-05-14,14,5,Sunday,2017,3,Consumer,New York,105125,420502
11980-144596-21521,144596,11980,Xerox 1906,Paper,Office Supplies,0,2017-11-06,6,11,Monday,2017,9,Consumer,New York,116743,248390
15880-126214-3064,126214,15880,Enermax Acrylux Wireless Keyboard,Accessories,Technology,0,2015-12-21,21,12,Monday,2015,1,Consumer,Washington,28698,77564
19900-124401-6457,124401,19900,Hanging Personal Folder File,Storage,Office Supplies,0.2,2017-09-07,7,9,Thursday,2017,3,Consumer,Oregon,1834,29343
17095-118969-13637,118969,17095,"Premier Elliptical Ring Binder, Black",Binders,Office Supplies,0.7,2016-10-02,2,10,Sunday,2016,6,Consumer,Arizona,-31291,42669
16555-141215-2809,141215,16555,Global Commerce Series High-Back Swivel/Tilt Chairs,Chairs,Furniture,0.3,2014-06-15,15,6,Sunday,2014,4,Corporate,Texas,-44386,621399
12880-161956-11414,161956,12880,White Computer Printout Paper by Universal,Paper,Office Supplies,0,2017-08-27,27,8,Sunday,2017,3,Corporate,California,44371,90553
14125-112725-12563,112725,14125,Newell 338,Art,Office Supplies,0,2017-01-30,30,1,Monday,2017,3,Home Office,California,1855,6869
20170-108441-8062,108441,20170,"TOPS Voice Message Log Book, Flash Format",Paper,Office Supplies,0,2017-06-12,12,6,Monday,2017,4,Consumer,New York,7265,14827
14290-103163-10793,103163,14290,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",Paper,Office Supplies,0,2016-06-07,7,6,Tuesday,2016,1,Home Office,California,1805,3683
10240-149958-1948,149958,10240,GBC VeloBinder Manual Binding System,Binders,Office Supplies,0.7,2014-03-15,15,3,Saturday,2014,4,Consumer,Florida,-24664,33633
17410-125556-6792,125556,17410,Acco 3-Hole Punch,Binders,Office Supplies,0,2014-11-14,14,11,Friday,2014,10,Consumer,Connecticut,16372,34109
20095-126158-1643,126158,20095,DMI Arturo Collection Mission-style Design Wood Chair,Chairs,Furniture,0.2,2016-07-25,25,7,Monday,2016,2,Consumer,California,14109,188121
16870-113705-29084,113705,16870,GBC Instant Index System for Binding Systems,Binders,Office Supplies,0,2017-03-27,27,3,Monday,2017,2,Consumer,Virginia,6915,13831
13345-108854-16160,108854,13345,Vinyl Sectional Post Binders,Binders,Office Supplies,0.2,2017-12-08,8,12,Friday,2017,3,Corporate,California,26423,70461
21730-130610-9065,130610,21730,Durable Pressboard Binders,Binders,Office Supplies,0,2015-07-05,5,7,Sunday,2015,5,Home Office,Michigan,6954,14796
13135-153479-8330,153479,13135,GBC Recycled Regency Composition Covers,Binders,Office Supplies,0.2,2014-10-04,4,10,Saturday,2014,2,Consumer,California,24208,74486
11755-133690-640,133690,11755,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Appliances,Office Supplies,0.2,2014-08-03,3,8,Sunday,2014,1,Consumer,Colorado,228,2025
15550-138086-23483,138086,15550,Hoover Commercial SteamVac,Appliances,Office Supplies,0,2017-04-16,16,4,Sunday,2017,3,Home Office,California,9518,31726
12760-117247-4369,117247,12760,"Bevis Oval Conference Table, Walnut",Tables,Furniture,0.5,2017-10-09,9,10,Monday,2017,5,Corporate,Illinois,-335343,508095
16660-140046-20907,140046,16660,Avery 495,Labels,Office Supplies,0,2016-07-28,28,7,Thursday,2016,3,Consumer,California,6770,14718
16630-102673-12374,102673,16630,Newell 320,Art,Office Supplies,0.2,2014-11-01,1,11,Saturday,2014,3,Corporate,North Carolina,700,7999
10360-161340-27837,161340,10360,HP Office Recycled Paper (20Lb. and 87 Bright),Paper,Office Supplies,0.2,2017-05-28,28,5,Sunday,2017,3,Corporate,Ohio,3916,10803
10915-146136-2258,146136,10915,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Envelopes,Office Supplies,0.2,2017-09-03,3,9,Sunday,2017,4,Consumer,Florida,6902,19039
10105-126788-11910,126788,10105,LG G3,Phones,Technology,0.2,2017-06-05,5,6,Monday,2017,3,Consumer,Texas,41209,366305
16330-160738-14028,160738,16330,Eldon Portable Mobile Manager,Storage,Office Supplies,0.2,2014-05-05,5,5,Monday,2014,2,Corporate,Illinois,3083,35237
12010-122105-1395,122105,12010,Bulldog Vacuum Base Pencil Sharpener,Art,Office Supplies,0,2017-06-24,24,6,Saturday,2017,8,Consumer,California,20168,74698
11485-165085-3288,165085,11485,Kensington 7 Outlet MasterPiece Power Center,Appliances,Office Supplies,0,2015-12-27,27,12,Sunday,2015,2,Home Office,Maryland,80389,277204
15145-130764-12224,130764,15145,"O'Sullivan Elevations Bookcase, Cherry Finish",Bookcases,Furniture,0.15,2017-10-27,27,10,Friday,2017,5,Corporate,California,5100,433503
18115-160528-9099,160528,18115,SAFCO Boltless Steel Shelving,Storage,Office Supplies,0.2,2016-08-23,23,8,Tuesday,2016,8,Home Office,Texas,-134516,566382
21820-167003-13632,167003,21820,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Tables,Furniture,0.2,2017-05-23,23,5,Tuesday,2017,3,Consumer,California,-5002,133391
21520-114440-260,114440,21520,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Paper,Office Supplies,0,2017-09-14,14,9,Thursday,2017,3,Consumer,Michigan,6824,14835
17890-136672-4204,136672,17890,Logitech Desktop MK120 Mouse and keyboard Combo,Accessories,Technology,0,2017-03-07,7,3,Tuesday,2017,3,Home Office,Maryland,3822,38221
14125-104969-11131,104969,14125,#10 Self-Seal White Envelopes,Envelopes,Office Supplies,0.2,2016-04-08,8,4,Friday,2016,1,Home Office,Ohio,2505,6909
17815-162726-13347,162726,17815,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Paper,Office Supplies,0.2,2016-12-27,27,12,Tuesday,2016,4,Consumer,Texas,5763,18441
18970-120740-23269,120740,18970,Belkin F9G930V10-GRY 9 Outlet Surge,Appliances,Office Supplies,0,2014-04-15,15,4,Tuesday,2014,2,Home Office,California,24156,83295
12610-157707-24222,157707,12610,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Bookcases,Furniture,0.7,2016-10-10,10,10,Monday,2016,3,Corporate,Colorado,-148626,70774
13405-141145-10660,141145,13405,SanDisk Cruzer 64 GB USB Flash Drive,Accessories,Technology,0.2,2015-09-17,17,9,Thursday,2015,3,Consumer,Florida,8485,67882
17335-114748-22191,114748,17335,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Furnishings,Furniture,0.2,2016-10-09,9,10,Sunday,2016,2,Home Office,Arizona,0,132051
13135-153479-8328,153479,13135,Avery 512,Labels,Office Supplies,0,2014-10-04,4,10,Saturday,2014,5,Consumer,California,5289,11253
